Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Discount,Salesperson,TotalPrice,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,Product Type,New Column,Test,Test2
08-06-2025,West,Tablet,7,452.56,Store A,Wholesale,0.05,Frank,3009.524,Gift Card,FREESHIP,0,REG100129,Cust 4034,46.97,08-06-2025,15-06-2025,Wendy,Mobile Devices,65.66666667,130,130
16-05-2025,North,Desk,11,465.24,Store A,Wholesale,0,Carlos,5117.64,Debit Card,,1,REG100130,Cust 9794,17.59,16-05-2025,23-05-2025,Ryan,Office Accessories,66.16666667,131,131
18-07-2024,East,Phone,14,442.65,Store B,Retail,0,Eva,6197.1,Gift Card,SAVE10,0,REG100131,Cust 2414,28.76,18-07-2024,24-07-2024,Eric,Mobile Devices,66.66666667,132,132
17-09-2023,West,Laptop,12,469.44,Store B,Wholesale,0,Bob,5633.28,Online,FREESHIP,0,REG100132,Cust 9024,33.3,17-09-2023,26-09-2023,Wendy,Laptop and Accessories,67.16666667,133,133
13-03-2023,East,Monitor,14,248.77,Store C,Wholesale,0.05,Bob,3308.641,Debit Card,FREESHIP,1,REG100133,Cust 2663,21.76,13-03-2023,19-03-2023,Eric,Laptop and Accessories,67.66666667,134,134
29-03-2023,South,Chair,4,565.29,Store D,Wholesale,0.05,Alice,2148.102,Cash,,0,REG100134,Cust 2293,27.04,29-03-2023,03-04-2023,Sophie,Office Accessories,68.16666667,135,135
14-07-2023,Central,Desk,12,244.8,Store B,Wholesale,0.05,Frank,2790.72,Online,FREESHIP,0,REG100135,Cust 8963,44.75,14-07-2023,23-07-2023,Cameron,Office Accessories,68.66666667,136,136
22-03-2024,West,Laptop,13,290.93,Store C,Retail,0.05,Diana,3592.9855,Credit Card,FREESHIP,0,REG100136,Cust 9238,26.09,22-03-2024,31-03-2024,Wendy,Laptop and Accessories,69.16666667,137,137
14-05-2024,Central,Laptop,11,229.49,Store C,Retail,0.1,Bob,2271.951,Cash,,0,REG100137,Cust 1390,35.39,14-05-2024,17-05-2024,Cameron,Laptop and Accessories,69.66666667,138,138
30-05-2023,Central,Monitor,2,427.36,Store A,Wholesale,0.05,Diana,811.984,Online,SAVE10,0,REG100138,Cust 8548,19.42,30-05-2023,02-06-2023,Cameron,Laptop and Accessories,70.16666667,139,139
19-03-2023,North,Phone,2,443.51,Store C,Wholesale,0.05,Alice,842.669,Cash,,0,REG100139,Cust 2919,13.65,19-03-2023,22-03-2023,Ryan,Mobile Devices,70.66666667,140,140
09-08-2023,Central,Desk,13,280.63,Store B,Wholesale,0.15,Alice,3100.9615,Credit Card,SAVE10,0,REG100140,Cust 5847,10.14,09-08-2023,14-08-2023,Cameron,Office Accessories,71.16666667,141,141
13-10-2024,North,Chair,13,416.66,Store B,Wholesale,0.15,Bob,4604.093,Credit Card,WINTER15,0,REG100141,Cust 5711,21.74,13-10-2024,20-10-2024,Ryan,Office Accessories,71.66666667,142,142
17-02-2025,East,Chair,11,589.48,Store B,Retail,0,Alice,6484.28,Online,WINTER15,0,REG100142,Cust 5461,49.93,17-02-2025,25-02-2025,Eric,Office Accessories,72.16666667,143,143
11-06-2025,North,Phone,18,152.84,Store C,Retail,0.15,Diana,2338.452,Debit Card,FREESHIP,1,REG100143,Cust 8905,20.3,11-06-2025,20-06-2025,Ryan,Mobile Devices,72.66666667,144,144
29-04-2024,Central,Tablet,4,163.66,Store B,Retail,0,Bob,654.64,Gift Card,WINTER15,1,REG100144,Cust 9618,31.8,29-04-2024,01-05-2024,Cameron,Mobile Devices,73.16666667,145,145
18-03-2023,West,Laptop,19,484.25,Store C,Wholesale,0.15,Bob,7820.6375,Debit Card,FREESHIP,1,REG100145,Cust 5203,29.51,18-03-2023,20-03-2023,Wendy,Laptop and Accessories,73.66666667,146,146
21-12-2024,North,Chair,9,380.4,Store B,Retail,0.1,Carlos,3081.24,Credit Card,,0,REG100146,Cust 1732,31,21-12-2024,27-12-2024,Ryan,Office Accessories,74.16666667,147,147
23-04-2023,West,Chair,17,332.38,Store A,Retail,0.1,Frank,5085.414,Credit Card,SAVE10,1,REG100147,Cust 4734,33.81,23-04-2023,02-05-2023,Wendy,Office Accessories,74.66666667,148,148
11-05-2025,Central,Chair,15,210.94,Store C,Wholesale,0.05,Frank,3005.895,Online,SAVE10,0,REG100148,Cust 5895,10.91,11-05-2025,21-05-2025,Cameron,Office Accessories,75.16666667,149,149
03-03-2024,South,Phone,9,382.8,Store D,Wholesale,0,Eva,3445.2,Cash,,0,REG100149,Cust 9691,47.94,03-03-2024,05-03-2024,Sophie,Mobile Devices,75.66666667,150,150
20-01-2025,North,Monitor,3,386.29,Store C,Retail,0.15,Carlos,985.0395,Credit Card,FREESHIP,0,REG100150,Cust 5406,32.45,20-01-2025,30-01-2025,Ryan,Laptop and Accessories,76.16666667,151,151
22-03-2025,North,Tablet,5,225.99,Store C,Retail,0,Eva,1129.95,Online,SAVE10,1,REG100151,Cust 5750,10.88,22-03-2025,30-03-2025,Ryan,Mobile Devices,76.66666667,152,152
28-03-2025,South,Printer,20,312.56,Store D,Retail,0.15,Frank,5313.52,Gift Card,WINTER15,0,REG100152,Cust 6506,47.39,28-03-2025,30-03-2025,Sophie,Laptop and Accessories,77.16666667,153,153
17-02-2025,North,Phone,13,433.77,Store C,Wholesale,0.05,Frank,5357.0595,Cash,FREESHIP,0,REG100153,Cust 8280,17.61,17-02-2025,21-02-2025,Ryan,Mobile Devices,77.66666667,154,154
08-11-2024,South,Tablet,20,159.33,Store A,Wholesale,0,Eva,3186.6,Online,FREESHIP,0,REG100154,Cust 4358,26.32,08-11-2024,11-11-2024,Sophie,Mobile Devices,78.16666667,155,155
17-03-2024,South,Phone,18,32.23,Store B,Retail,0.05,Bob,551.133,Credit Card,FREESHIP,0,REG100155,Cust 3588,6.04,17-03-2024,21-03-2024,Sophie,Mobile Devices,78.66666667,156,156
29-08-2023,South,Monitor,3,527.77,Store C,Retail,0.1,Bob,1424.979,Cash,FREESHIP,0,REG100156,Cust 4539,48.66,29-08-2023,01-09-2023,Sophie,Laptop and Accessories,79.16666667,157,157
22-06-2023,South,Chair,14,291.09,Store A,Retail,0,Carlos,4075.26,Cash,,0,REG100157,Cust 7067,39.98,22-06-2023,30-06-2023,Sophie,Office Accessories,79.66666667,158,158
24-02-2024,South,Phone,8,350.12,Store C,Retail,0,Alice,2800.96,Gift Card,FREESHIP,1,REG100158,Cust 7720,31.65,24-02-2024,01-03-2024,Sophie,Mobile Devices,80.16666667,159,159
10-04-2024,North,Phone,10,195.26,Store D,Retail,0.05,Alice,1854.97,Credit Card,WINTER15,0,REG100159,Cust 5668,46.91,10-04-2024,15-04-2024,Ryan,Mobile Devices,80.66666667,160,160
14-05-2023,South,Monitor,13,291.1,Store A,Wholesale,0,Alice,3784.3,Online,FREESHIP,0,REG100160,Cust 8367,7.66,14-05-2023,19-05-2023,Sophie,Laptop and Accessories,81.16666667,161,161
11-03-2023,South,Monitor,6,93.92,Store B,Wholesale,0.15,Eva,478.992,Credit Card,FREESHIP,0,REG100161,Cust 4438,11,11-03-2023,18-03-2023,Sophie,Laptop and Accessories,81.66666667,162,162
24-08-2024,Central,Printer,5,15.92,Store D,Retail,0,Eva,79.6,Credit Card,,1,REG100162,Cust 3481,8.66,24-08-2024,26-08-2024,Cameron,Laptop and Accessories,82.16666667,163,163
23-02-2024,South,Monitor,16,120.22,Store D,Retail,0.15,Bob,1634.992,Cash,SAVE10,0,REG100163,Cust 1489,8.42,23-02-2024,01-03-2024,Sophie,Laptop and Accessories,82.66666667,164,164
30-01-2024,North,Monitor,11,118.8,Store A,Retail,0.05,Eva,1241.46,Online,SAVE10,0,REG100164,Cust 6649,39.32,30-01-2024,06-02-2024,Ryan,Laptop and Accessories,83.16666667,165,165
23-01-2024,East,Tablet,10,92.45,Store C,Wholesale,0.1,Frank,832.05,Cash,WINTER15,1,REG100165,Cust 6114,42.61,23-01-2024,29-01-2024,Eric,Mobile Devices,83.66666667,166,166
05-01-2023,North,Laptop,19,463.51,Store B,Retail,0,Bob,8806.69,Cash,FREESHIP,0,REG100166,Cust 9589,49.38,05-01-2023,08-01-2023,Ryan,Laptop and Accessories,84.16666667,167,167
21-12-2023,North,Desk,7,284.7,Store D,Wholesale,0.05,Bob,1893.255,Gift Card,,0,REG100167,Cust 8184,5.36,21-12-2023,30-12-2023,Ryan,Office Accessories,84.66666667,168,168
25-05-2023,West,Laptop,20,343.25,Store C,Wholesale,0.05,Alice,6521.75,Debit Card,FREESHIP,0,REG100168,Cust 2490,28.77,25-05-2023,02-06-2023,Wendy,Laptop and Accessories,85.16666667,169,169
30-06-2025,Central,Chair,6,95.24,Store D,Wholesale,0.15,Diana,485.724,Gift Card,FREESHIP,0,REG100169,Cust 1647,18.72,30-06-2025,08-07-2025,Cameron,Office Accessories,85.66666667,170,170
12-02-2025,West,Desk,13,104.8,Store B,Retail,0.05,Diana,1294.28,Credit Card,WINTER15,0,REG100170,Cust 2017,7.79,12-02-2025,19-02-2025,Wendy,Office Accessories,86.16666667,171,171
03-01-2024,West,Tablet,12,164.31,Store B,Wholesale,0.1,Eva,1774.548,Cash,,1,REG100171,Cust 3446,38.9,03-01-2024,07-01-2024,Wendy,Mobile Devices,86.66666667,172,172
03-02-2023,South,Tablet,10,325.18,Store C,Wholesale,0.1,Alice,2926.62,Cash,WINTER15,0,REG100172,Cust 4877,47.39,03-02-2023,13-02-2023,Sophie,Mobile Devices,87.16666667,173,173
01-03-2024,East,Monitor,17,542.82,Store A,Wholesale,0,Alice,9227.94,Debit Card,WINTER15,1,REG100173,Cust 9112,7.13,01-03-2024,08-03-2024,Eric,Laptop and Accessories,87.66666667,174,174
24-05-2023,North,Tablet,14,207.48,Store C,Wholesale,0.05,Eva,2759.484,Online,,0,REG100174,Cust 8172,5.7,24-05-2023,02-06-2023,Ryan,Mobile Devices,88.16666667,175,175
22-06-2025,North,Printer,17,527.88,Store D,Retail,0.05,Bob,8525.262,Cash,WINTER15,0,REG100175,Cust 4597,21.32,22-06-2025,28-06-2025,Ryan,Laptop and Accessories,88.66666667,176,176
10-04-2023,North,Chair,11,71.21,Store B,Retail,0.05,Diana,744.1445,Online,,1,REG100176,Cust 3690,44.2,10-04-2023,14-04-2023,Ryan,Office Accessories,89.16666667,177,177
04-03-2025,Central,Printer,8,486.07,Store B,Retail,0,Carlos,3888.56,Debit Card,FREESHIP,0,REG100177,Cust 2893,10.68,04-03-2025,10-03-2025,Cameron,Laptop and Accessories,89.66666667,178,178
11-07-2024,East,Laptop,6,555.03,Store C,Retail,0.1,Frank,2997.162,Credit Card,,1,REG100178,Cust 5602,23.69,11-07-2024,20-07-2024,Eric,Laptop and Accessories,90.16666667,179,179
17-08-2024,East,Desk,13,421.08,Store B,Wholesale,0,Bob,5474.04,Cash,,0,REG100179,Cust 5616,24.51,17-08-2024,20-08-2024,Eric,Office Accessories,90.66666667,180,180
30-06-2025,North,Laptop,16,76.17,Store D,Wholesale,0.1,Alice,1096.848,Cash,WINTER15,0,REG100180,Cust 1312,41.88,30-06-2025,09-07-2025,Ryan,Laptop and Accessories,91.16666667,181,181
06-11-2024,South,Printer,3,503.55,Store C,Wholesale,0.1,Bob,1359.585,Credit Card,WINTER15,0,REG100181,Cust 6315,37.49,06-11-2024,13-11-2024,Sophie,Laptop and Accessories,91.66666667,182,182
01-04-2025,East,Tablet,5,31.56,Store D,Retail,0,Diana,157.8,Online,SAVE10,1,REG100182,Cust 1224,29.56,01-04-2025,04-04-2025,Eric,Mobile Devices,92.16666667,183,183
01-07-2024,West,Laptop,16,72.92,Store C,Wholesale,0.05,Frank,1108.384,Cash,FREESHIP,0,REG100183,Cust 7182,5.7,01-07-2024,06-07-2024,Wendy,Laptop and Accessories,92.66666667,184,184
09-12-2023,West,Printer,18,421.93,Store D,Retail,0.05,Bob,7215.003,Gift Card,WINTER15,0,REG100184,Cust 7901,23.42,09-12-2023,18-12-2023,Wendy,Laptop and Accessories,93.16666667,185,185
27-06-2023,North,Desk,15,478.41,Store B,Retail,0.1,Carlos,6458.535,Debit Card,FREESHIP,0,REG100185,Cust 1736,35.63,27-06-2023,30-06-2023,Ryan,Office Accessories,93.66666667,186,186
14-07-2023,South,Chair,9,501.74,Store D,Retail,0,Bob,4515.66,Online,SAVE10,1,REG100186,Cust 7795,39.74,14-07-2023,17-07-2023,Sophie,Office Accessories,94.16666667,187,187
08-02-2023,South,Tablet,7,247.53,Store C,Wholesale,0.15,Alice,1472.8035,Gift Card,FREESHIP,0,REG100187,Cust 2471,13.63,08-02-2023,16-02-2023,Sophie,Mobile Devices,94.66666667,188,188
28-06-2024,West,Tablet,6,176.51,Store C,Wholesale,0.15,Carlos,900.201,Debit Card,FREESHIP,1,REG100188,Cust 3068,31.02,28-06-2024,07-07-2024,Wendy,Mobile Devices,95.16666667,189,189
15-04-2024,West,Laptop,2,143.43,Store D,Wholesale,0,Bob,286.86,Credit Card,,0,REG100189,Cust 3848,36.94,15-04-2024,22-04-2024,Wendy,Laptop and Accessories,95.66666667,190,190
27-11-2023,East,Monitor,12,538.5,Store C,Wholesale,0.05,Alice,6138.9,Cash,SAVE10,0,REG100190,Cust 7777,18.54,27-11-2023,06-12-2023,Eric,Laptop and Accessories,96.16666667,191,191
27-03-2025,East,Printer,5,87.17,Store D,Wholesale,0,Carlos,435.85,Debit Card,,0,REG100191,Cust 6613,13.01,27-03-2025,29-03-2025,Eric,Laptop and Accessories,96.66666667,192,192
06-08-2023,South,Monitor,7,498.32,Store B,Wholesale,0.1,Alice,3139.416,Credit Card,WINTER15,1,REG100192,Cust 2326,27.65,06-08-2023,10-08-2023,Sophie,Laptop and Accessories,97.16666667,193,193
13-12-2024,South,Printer,15,57.14,Store B,Wholesale,0.15,Carlos,728.535,Debit Card,FREESHIP,0,REG100193,Cust 8304,7.02,13-12-2024,22-12-2024,Sophie,Laptop and Accessories,97.66666667,194,194
17-01-2025,Central,Tablet,18,124.18,Store B,Wholesale,0.15,Carlos,1899.954,Debit Card,SAVE10,0,REG100194,Cust 3630,45.77,17-01-2025,26-01-2025,Cameron,Mobile Devices,98.16666667,195,195
26-11-2023,West,Desk,12,107.45,Store C,Retail,0.1,Bob,1160.46,Online,FREESHIP,0,REG100195,Cust 8617,18.17,26-11-2023,02-12-2023,Wendy,Office Accessories,98.66666667,196,196
14-02-2023,East,Chair,8,411.26,Store A,Retail,0.1,Frank,2961.072,Gift Card,WINTER15,0,REG100196,Cust 3530,28.57,14-02-2023,18-02-2023,Eric,Office Accessories,99.16666667,197,197
02-02-2025,Central,Printer,7,248.1,Store C,Retail,0,Diana,1736.7,Cash,WINTER15,0,REG100197,Cust 3884,31.8,02-02-2025,06-02-2025,Cameron,Laptop and Accessories,99.66666667,198,198
11-04-2023,West,Printer,3,486.52,Store B,Wholesale,0.1,Carlos,1313.604,Gift Card,,0,REG100198,Cust 5739,16.5,11-04-2023,20-04-2023,Wendy,Laptop and Accessories,100.1666667,199,199
08-07-2024,North,Monitor,18,415.04,Store C,Wholesale,0.1,Eva,6723.648,Cash,WINTER15,0,REG100199,Cust 9707,33.58,08-07-2024,13-07-2024,Ryan,Laptop and Accessories,100.6666667,200,200
08-02-2023,Central,Printer,19,165.38,Store B,Wholesale,0.15,Alice,2670.887,Online,,0,REG100200,Cust 9288,25.2,08-02-2023,14-02-2023,Cameron,Laptop and Accessories,101.1666667,201,201
09-04-2024,West,Desk,2,117.47,Store C,Wholesale,0,Eva,234.94,Credit Card,FREESHIP,0,REG100201,Cust 1216,6.58,09-04-2024,16-04-2024,Wendy,Office Accessories,101.6666667,202,202
14-08-2023,Central,Printer,9,461.79,Store C,Wholesale,0.15,Frank,3532.6935,Gift Card,,0,REG100202,Cust 2489,47.81,14-08-2023,18-08-2023,Cameron,Laptop and Accessories,102.1666667,203,203
02-09-2024,West,Tablet,19,208.72,Store D,Retail,0.05,Frank,3767.396,Credit Card,FREESHIP,0,REG100203,Cust 7171,38.41,02-09-2024,06-09-2024,Wendy,Mobile Devices,102.6666667,204,204
29-06-2025,Central,Monitor,16,278.13,Store A,Wholesale,0.15,Alice,3782.568,Cash,SAVE10,0,REG100204,Cust 9125,24.29,29-06-2025,04-07-2025,Cameron,Laptop and Accessories,103.1666667,205,205
02-04-2025,West,Laptop,2,580.19,Store B,Wholesale,0.05,Diana,1102.361,Debit Card,WINTER15,0,REG100205,Cust 9697,7.33,02-04-2025,08-04-2025,Wendy,Laptop and Accessories,103.6666667,206,206
27-04-2023,Central,Tablet,8,536.43,Store B,Retail,0,Carlos,4291.44,Cash,,1,REG100206,Cust 8171,14.58,27-04-2023,07-05-2023,Cameron,Mobile Devices,104.1666667,207,207
07-08-2024,East,Phone,1,94.33,Store A,Wholesale,0,Carlos,94.33,Online,,0,REG100207,Cust 2004,49.17,07-08-2024,17-08-2024,Eric,Mobile Devices,104.6666667,208,208
15-04-2023,West,Laptop,16,489.94,Store C,Retail,0.1,Frank,7055.136,Cash,SAVE10,0,REG100208,Cust 4214,9.69,15-04-2023,25-04-2023,Wendy,Laptop and Accessories,105.1666667,209,209
12-08-2023,South,Desk,4,551.71,Store A,Retail,0.05,Eva,2096.498,Gift Card,,1,REG100209,Cust 9837,26.32,12-08-2023,15-08-2023,Sophie,Office Accessories,105.6666667,210,210
19-06-2023,West,Printer,17,595.57,Store D,Retail,0.15,Bob,8605.9865,Credit Card,WINTER15,0,REG100210,Cust 2082,9.73,19-06-2023,28-06-2023,Wendy,Laptop and Accessories,106.1666667,211,211
29-12-2023,East,Printer,1,180.12,Store A,Wholesale,0.1,Eva,162.108,Debit Card,,0,REG100211,Cust 3001,27.07,29-12-2023,07-01-2024,Eric,Laptop and Accessories,106.6666667,212,212
26-03-2023,East,Desk,12,301.5,Store D,Retail,0.15,Bob,3075.3,Credit Card,FREESHIP,1,REG100212,Cust 6161,43.67,26-03-2023,30-03-2023,Eric,Office Accessories,107.1666667,213,213
01-09-2023,South,Phone,20,273.55,Store D,Retail,0.15,Frank,4650.35,Debit Card,,0,REG100213,Cust 5220,14.76,01-09-2023,07-09-2023,Sophie,Mobile Devices,107.6666667,214,214
05-08-2024,West,Tablet,6,187.06,Store B,Wholesale,0.1,Frank,1010.124,Debit Card,FREESHIP,0,REG100214,Cust 3386,11.03,05-08-2024,13-08-2024,Wendy,Mobile Devices,108.1666667,215,215
23-01-2025,North,Chair,16,562.52,Store D,Retail,0,Frank,9000.32,Gift Card,,0,REG100215,Cust 1591,18.23,23-01-2025,27-01-2025,Ryan,Office Accessories,108.6666667,216,216
16-05-2023,East,Tablet,4,85.16,Store D,Wholesale,0.1,Carlos,306.576,Credit Card,,0,REG100216,Cust 3434,38.51,16-05-2023,23-05-2023,Eric,Mobile Devices,109.1666667,217,217
14-02-2023,North,Tablet,12,451.51,Store B,Wholesale,0.15,Carlos,4605.402,Online,WINTER15,0,REG100217,Cust 1501,9.54,14-02-2023,22-02-2023,Ryan,Mobile Devices,109.6666667,218,218
03-06-2024,Central,Tablet,1,259.87,Store D,Retail,0.15,Eva,220.8895,Gift Card,FREESHIP,0,REG100218,Cust 9683,19.2,03-06-2024,12-06-2024,Cameron,Mobile Devices,110.1666667,219,219
08-11-2023,Central,Tablet,20,268.25,Store D,Retail,0.05,Diana,5096.75,Cash,FREESHIP,0,REG100219,Cust 5416,20.96,08-11-2023,15-11-2023,Cameron,Mobile Devices,110.6666667,220,220
24-01-2023,West,Phone,10,266.13,Store B,Wholesale,0,Diana,2661.3,Gift Card,WINTER15,0,REG100220,Cust 2153,21.01,24-01-2023,26-01-2023,Wendy,Mobile Devices,111.1666667,221,221
20-03-2025,West,Laptop,18,493.06,Store D,Wholesale,0.05,Diana,8431.326,Cash,WINTER15,1,REG100221,Cust 3572,46.87,20-03-2025,28-03-2025,Wendy,Laptop and Accessories,111.6666667,222,222
22-02-2024,West,Monitor,4,36.82,Store C,Wholesale,0.05,Frank,139.916,Credit Card,WINTER15,1,REG100222,Cust 6372,24.86,22-02-2024,01-03-2024,Wendy,Laptop and Accessories,112.1666667,223,223
02-04-2025,North,Printer,12,413.45,Store D,Retail,0.15,Bob,4217.19,Cash,FREESHIP,0,REG100223,Cust 6109,23.25,02-04-2025,10-04-2025,Ryan,Laptop and Accessories,112.6666667,224,224
12-06-2025,North,Chair,19,446.25,Store B,Retail,0.1,Eva,7630.875,Gift Card,,0,REG100224,Cust 5234,14.88,12-06-2025,18-06-2025,Ryan,Office Accessories,113.1666667,225,225
13-05-2023,East,Laptop,7,82.77,Store D,Wholesale,0.15,Frank,492.4815,Debit Card,SAVE10,1,REG100225,Cust 5530,15.66,13-05-2023,17-05-2023,Eric,Laptop and Accessories,113.6666667,226,226
25-03-2023,South,Desk,17,339.88,Store A,Retail,0,Alice,5777.96,Cash,,0,REG100226,Cust 5398,44.86,25-03-2023,28-03-2023,Sophie,Office Accessories,114.1666667,227,227
22-11-2024,South,Printer,19,364.32,Store B,Retail,0.15,Frank,5883.768,Debit Card,,1,REG100227,Cust 3247,39.76,22-11-2024,25-11-2024,Sophie,Laptop and Accessories,114.6666667,228,228
07-07-2023,East,Tablet,3,71.91,Store B,Wholesale,0,Alice,215.73,Gift Card,WINTER15,1,REG100228,Cust 7137,46.25,07-07-2023,17-07-2023,Eric,Mobile Devices,115.1666667,229,229
05-10-2024,East,Tablet,20,576.3,Store D,Wholesale,0.05,Eva,10949.7,Credit Card,,0,REG100229,Cust 4627,25.22,05-10-2024,09-10-2024,Eric,Mobile Devices,115.6666667,230,230
31-03-2024,West,Laptop,7,120.6,Store B,Wholesale,0,Diana,844.2,Online,WINTER15,0,REG100230,Cust 4878,43.8,31-03-2024,08-04-2024,Wendy,Laptop and Accessories,116.1666667,231,231
01-04-2025,West,Printer,8,96.19,Store A,Wholesale,0.05,Carlos,731.044,Debit Card,SAVE10,0,REG100231,Cust 2779,34.07,01-04-2025,04-04-2025,Wendy,Laptop and Accessories,116.6666667,232,232
23-08-2023,West,Printer,14,471.17,Store A,Wholesale,0.05,Carlos,6266.561,Gift Card,FREESHIP,0,REG100232,Cust 8606,26.38,23-08-2023,26-08-2023,Wendy,Laptop and Accessories,117.1666667,233,233
14-08-2024,South,Phone,20,14.33,Store D,Wholesale,0.1,Carlos,257.94,Debit Card,,0,REG100233,Cust 9599,6.22,14-08-2024,21-08-2024,Sophie,Mobile Devices,117.6666667,234,234
14-02-2025,Central,Tablet,18,499.61,Store B,Retail,0.15,Alice,7644.033,Debit Card,,0,REG100234,Cust 4500,9.64,14-02-2025,19-02-2025,Cameron,Mobile Devices,118.1666667,235,235
11-11-2023,West,Monitor,14,16.33,Store B,Wholesale,0.1,Diana,205.758,Debit Card,WINTER15,0,REG100235,Cust 4173,22.72,11-11-2023,16-11-2023,Wendy,Laptop and Accessories,118.6666667,236,236
01-04-2024,Central,Desk,17,480.62,Store C,Wholesale,0.15,Carlos,6944.959,Online,FREESHIP,0,REG100236,Cust 7607,37.09,01-04-2024,09-04-2024,Cameron,Office Accessories,119.1666667,237,237
13-06-2024,South,Chair,5,555.84,Store C,Retail,0.05,Diana,2640.24,Credit Card,,0,REG100237,Cust 4768,29.4,13-06-2024,20-06-2024,Sophie,Office Accessories,119.6666667,238,238
28-11-2023,North,Chair,18,174.03,Store B,Wholesale,0.1,Frank,2819.286,Online,SAVE10,0,REG100238,Cust 5746,32.19,28-11-2023,03-12-2023,Ryan,Office Accessories,120.1666667,239,239
11-11-2024,Central,Desk,11,286.05,Store A,Retail,0.1,Bob,2831.895,Debit Card,,1,REG100239,Cust 3002,8.59,11-11-2024,16-11-2024,Cameron,Office Accessories,120.6666667,240,240
04-11-2024,North,Desk,16,40.73,Store D,Retail,0,Alice,651.68,Credit Card,,0,REG100240,Cust 3237,24.72,04-11-2024,08-11-2024,Ryan,Office Accessories,121.1666667,241,241
01-01-2023,Central,Chair,11,468.22,Store D,Retail,0,Carlos,5150.42,Debit Card,WINTER15,0,REG100241,Cust 6437,19.92,01-01-2023,11-01-2023,Cameron,Office Accessories,121.6666667,242,242
18-01-2025,North,Tablet,1,411.54,Store C,Retail,0.1,Eva,370.386,Gift Card,WINTER15,0,REG100242,Cust 8806,7.46,18-01-2025,20-01-2025,Ryan,Mobile Devices,122.1666667,243,243
02-05-2023,Central,Printer,13,134.2,Store A,Wholesale,0.05,Eva,1657.37,Credit Card,WINTER15,0,REG100243,Cust 8678,9.6,02-05-2023,10-05-2023,Cameron,Laptop and Accessories,122.6666667,244,244
27-05-2025,West,Printer,10,351.23,Store B,Retail,0.15,Frank,2985.455,Online,,0,REG100244,Cust 9649,42.74,27-05-2025,02-06-2025,Wendy,Laptop and Accessories,123.1666667,245,245
27-12-2024,South,Monitor,14,551.14,Store C,Wholesale,0.1,Diana,6944.364,Online,FREESHIP,1,REG100245,Cust 1960,12.35,27-12-2024,05-01-2025,Sophie,Laptop and Accessories,123.6666667,246,246
18-03-2025,West,Chair,2,131.13,Store B,Retail,0.1,Eva,236.034,Debit Card,,0,REG100246,Cust 3910,14.74,18-03-2025,24-03-2025,Wendy,Office Accessories,124.1666667,247,247
24-03-2024,East,Laptop,6,595.11,Store C,Wholesale,0,Diana,3570.66,Cash,SAVE10,1,REG100247,Cust 4944,28.92,24-03-2024,31-03-2024,Eric,Laptop and Accessories,124.6666667,248,248
26-12-2024,East,Laptop,6,516.66,Store C,Wholesale,0.05,Bob,2944.962,Online,,1,REG100248,Cust 9618,5.15,26-12-2024,03-01-2025,Eric,Laptop and Accessories,125.1666667,249,249
11-01-2023,North,Desk,6,202.57,Store D,Retail,0.05,Eva,1154.649,Gift Card,FREESHIP,0,REG100249,Cust 2279,24.39,11-01-2023,14-01-2023,Ryan,Office Accessories,125.6666667,250,250
01-06-2025,South,Laptop,13,306.16,Store A,Wholesale,0.15,Frank,3383.068,Cash,SAVE10,0,REG100250,Cust 4689,25.16,01-06-2025,10-06-2025,Sophie,Laptop and Accessories,126.1666667,251,251
26-09-2024,East,Desk,11,472.74,Store D,Retail,0.15,Carlos,4420.119,Credit Card,,1,REG100251,Cust 7381,16.8,26-09-2024,01-10-2024,Eric,Office Accessories,126.6666667,252,252
10-08-2024,East,Phone,20,337.37,Store C,Retail,0.1,Diana,6072.66,Gift Card,,0,REG100252,Cust 2724,43.17,10-08-2024,17-08-2024,Eric,Mobile Devices,127.1666667,253,253
